ym,local,bill,rsn,cnt,amt
﻿202003,4Y,7,4,1,15000
﻿202003,51,7,1,2,43000
﻿202003,51,7,2,15,370000
﻿202003,56,2,2,1,2000000
﻿202003,56,4,4,10,10000
﻿202003,56,6,1,1,3000
﻿202003,56,7,1,20,912000
﻿202003,57,1,2,1,7000
﻿202003,57,1,6,1,200000
﻿202003,57,2,2,8,218000
﻿202003,57,6,6,1,12000
﻿202003,57,7,2,11,140000
﻿202003,57,7,4,1,33000
﻿202003,57,7,6,1,18000
﻿202003,58,1,1,2,10000
﻿202003,58,1,2,15,120000
﻿202003,58,1,6,1,18000
﻿202003,58,2,1,6,48000
﻿202003,58,2,2,9,28000
﻿202003,5E,4,4,28,3000
﻿202003,5X,7,1,1,100000
﻿202003,62,4,4,8,8000
﻿202003,62,6,1,2,10000
﻿202003,62,6,2,1,8000
﻿202003,62,7,2,3,57000
﻿202003,65,7,1,5,219000
﻿202003,65,7,2,19,347000
﻿202003,66,1,1,1,100000
﻿202003,67,7,2,8,356000
﻿202003,68,3,4,9,45000
﻿202003,6C,3,1,1,1000
﻿202003,6N,7,1,1,23000
﻿202003,74,1,1,1,31000
﻿202003,74,1,6,1,20000
﻿202003,74,2,2,2,45000
﻿202003,74,6,1,1,17000
﻿202003,74,7,1,12,1030000
﻿202003,74,7,2,23,762000
﻿202003,75,7,1,6,203000
﻿202003,76,2,1,1,50000
﻿202003,76,2,2,1,20000
﻿202003,7A,7,1,3,79000
﻿202003,7A,7,6,11,129000
﻿202003,7E,6,6,1,5000
﻿202003,83,1,1,4,112000
﻿202003,83,3,4,1,5000
﻿202004,1,1,1,4,145000
﻿202004,1,1,2,9,281000
﻿202004,1,2,1,3,100000
﻿202004,1,2,2,20,1160000
﻿202004,1,2,5,1,222000
﻿202004,1,2,6,1,50000
﻿202004,1,3,1,11,55000
﻿202004,1,3,2,7,21000
﻿202004,1,3,4,2,6000
﻿202004,1,3,6,3,11000
﻿202004,1,4,4,183,112000
﻿202004,1,4,6,16,7000
﻿202004,1,6,1,32,71100000
﻿202004,1,6,6,36,14600000
﻿202004,1,7,1,15,361000
﻿202004,1,7,2,246,14200000
﻿202004,6,1,1,1,50000
﻿202004,6,2,2,2,150000
﻿202004,6,2,4,1,120000
﻿202004,6,3,1,2,5000
﻿202004,6,3,2,9,34000
﻿202004,6,3,6,1,5000
﻿202004,6,4,4,65,65000
﻿202004,6,6,2,4,5150000
﻿202004,6,6,6,1,1620000
﻿202004,6,7,4,14,292000
﻿202004,11,4,4,2,50000
﻿202004,11,6,1,3,4080000
﻿202004,12,1,6,1,26000
﻿202004,12,2,6,1,30000
﻿202004,13,6,6,1,1000000
﻿202004,13,7,2,1,324000
﻿202004,13,7,6,6,252000
﻿202004,14,2,2,1,364000
﻿202004,14,3,6,1,5000
﻿202004,14,4,4,1,10000
﻿202004,14,4,6,1,1000
﻿202004,15,1,6,2,50000
﻿202004,15,7,2,62,2430000
﻿202004,16,4,6,1,1000
﻿202004,17,3,2,9,45000
﻿202004,17,3,6,1,5000
﻿202004,18,1,1,8,83000
﻿202004,18,4,6,8,1000
﻿202004,18,6,6,1,2840000
﻿202004,18,7,2,2,42000
﻿202004,18,7,6,5,203000
﻿202004,19,3,4,1,3000
﻿202004,21,4,4,28,28000
﻿202004,29,1,1,1,32000
﻿202004,29,3,1,1,3000
﻿202004,29,7,2,19,305000
﻿202004,2A,3,2,4,12000
﻿202004,38,2,2,1,100000
﻿202004,38,6,1,1,4000
﻿202004,39,1,1,1,138000
﻿202004,3N,6,1,1,8000
﻿202004,40,1,2,2,57000
﻿202004,47,1,2,2,74000
﻿202004,47,1,6,1,10000
﻿202004,47,3,2,5,25000
﻿202004,47,3,4,1,1000
﻿202004,47,3,6,2,2000
﻿202004,47,4,6,1,1000
﻿202004,47,7,2,13,472000
﻿202004,49,6,1,1,1510000
﻿202004,49,7,4,2,10000
﻿202004,49,7,6,11,389000
﻿202004,4A,2,2,1,50000
﻿202004,4A,7,1,10,71000
﻿202004,4C,1,2,1,19000
﻿202004,4C,7,1,4,390000
﻿202004,4D,2,6,1,10000
﻿202004,4D,7,6,11,270000
﻿202004,4F,1,6,1,4000
﻿202004,4F,6,6,1,776000
﻿202004,4J,7,1,4,125000
﻿202004,4J,7,2,8,265000
﻿202004,4P,2,6,1,50000
﻿202004,4P,7,1,4,80000
﻿202004,4P,7,2,2,50000
﻿202004,4P,7,4,1,47000
﻿202004,4P,7,6,20,219000
﻿202004,4R,1,6,1,1000
﻿202004,4R,7,2,19,1570000
﻿202004,4S,1,2,1,38000
﻿202004,4S,7,2,18,445000
﻿202004,4V,7,6,9,271000
﻿202004,4Y,3,2,2,10000
﻿202004,4Y,7,2,4,100000
﻿202004,51,6,2,1,30000
﻿202004,51,7,1,2,64000
﻿202004,51,7,2,7,293000
﻿202004,56,1,4,2,168000
﻿202004,56,4,4,20,20000
﻿202004,56,7,2,2,4000
﻿202004,57,7,2,5,139000
﻿202004,58,2,2,4,10000
﻿202004,5E,4,4,16,2000
﻿202004,62,6,1,1,5000
﻿202004,65,1,6,1,3000
﻿202004,65,7,1,1,360000
﻿202004,65,7,2,7,105000
﻿202004,66,1,6,1,10000
﻿202004,6D,3,1,1,3000
﻿202004,6F,3,1,4,20000
﻿202004,74,2,2,1,12000
﻿202004,74,6,1,1,10000
﻿202004,74,7,2,11,415000
﻿202004,75,3,1,1,3000
﻿202004,75,6,6,1,13000
﻿202004,75,7,1,3,89000
﻿202004,75,7,2,7,275000
﻿202004,76,2,2,2,50000
﻿202004,7A,7,1,9,114000
﻿202004,7A,7,2,1,44000
﻿202004,7A,7,6,17,372000
﻿202004,7E,6,6,1,10000
﻿202004,7L,4,4,8,1000
﻿202004,83,1,2,1,95000
﻿202004,83,2,2,1,62000
﻿202004,83,7,4,1,30000
﻿202005,1,1,1,7,297000
﻿202005,1,1,2,22,537000
﻿202005,1,1,4,2,29000
﻿202005,1,1,6,4,59000
﻿202005,1,2,1,12,120000
﻿202005,1,2,2,14,778000
﻿202005,1,2,4,2,2420000
﻿202005,1,2,5,1,15000
﻿202005,1,2,6,22,483000
﻿202005,1,3,1,10,40000
﻿202005,1,3,2,6,27000
﻿202005,1,3,4,4,19000
﻿202005,1,4,4,321,320000
﻿202005,1,4,6,20,24000
﻿202005,1,6,1,45,20700000
﻿202005,1,6,2,4,16000
﻿202005,1,6,6,40,24000000
﻿202005,1,7,1,52,1820000
﻿202005,1,7,2,182,10200000
﻿202005,1,7,4,1,4000
﻿202005,6,1,6,1,3000
﻿202005,6,2,2,1,30000
﻿202005,6,3,1,9,39000
﻿202005,6,3,2,2,6000
﻿202005,6,3,4,1,3000
﻿202005,6,3,6,1,5000
﻿202005,6,4,4,50,37000
﻿202005,6,7,1,40,2140000
﻿202005,6,7,2,21,1390000
﻿202005,6,7,4,6,184000
﻿202005,11,1,1,1,20000
﻿202005,11,1,2,3,211000
﻿202005,11,3,1,8,40000
﻿202005,11,3,2,10,50000
﻿202005,11,4,4,3,13000
﻿202005,11,6,1,3,85000
﻿202005,11,7,1,1,80000
﻿202005,11,7,2,7,331000
﻿202005,11,7,4,1,20000
﻿202005,12,1,6,1,49000
﻿202005,12,2,6,1,40000
﻿202005,12,3,2,1,2000
﻿202005,12,4,4,1,1000
﻿202005,13,7,1,1,105000
﻿202005,13,7,6,14,404000
﻿202005,14,1,2,1,298000
﻿202005,14,4,4,1,10000
﻿202005,14,7,1,18,299000
﻿202005,14,7,2,13,222000
﻿202005,15,1,6,1,6000
﻿202005,15,7,2,39,1750000
﻿202005,17,3,2,2,10000
﻿202005,18,1,2,4,30000
﻿202005,18,7,2,1,30000
﻿202005,18,7,6,1,38000
﻿202005,19,3,4,2,6000
﻿202005,22,3,6,6,30000
﻿202005,29,3,2,1,3000
﻿202005,29,6,6,1,72000
﻿202005,29,7,2,15,130000
﻿202005,29,7,4,1,166000
﻿202005,31,7,1,2,46000
﻿202005,31,7,2,1,35000
﻿202005,38,3,1,4,12000
﻿202005,38,3,4,1,3000
﻿202005,38,6,1,1,8000
﻿202005,38,6,6,2,5680000
﻿202005,39,7,2,2,589000
﻿202005,3D,4,4,1,1000
﻿202005,3F,4,4,6,6000
﻿202005,3H,7,1,12,3210000
﻿202005,3H,7,2,3,153000
﻿202005,3K,4,4,12,12000
﻿202005,40,1,2,1,12000
﻿202005,41,1,6,1,4000
﻿202005,42,7,1,1,40000
﻿202005,47,1,6,1,15000
﻿202005,47,2,1,1,100000
﻿202005,47,3,1,14,70000
﻿202005,47,3,2,2,6000
﻿202005,47,3,4,5,25000
﻿202005,47,3,6,2,5000
﻿202005,47,4,4,2,45000
﻿202005,47,6,6,1,8000
﻿202005,47,7,1,12,187000
﻿202005,47,7,2,25,1530000
﻿202005,48,1,2,1,100000
﻿202005,48,3,2,1,5000
﻿202005,48,4,4,1,1000
﻿202005,49,7,4,4,56000
﻿202005,49,7,6,6,210000
﻿202005,4A,1,6,1,11000
﻿202005,4A,2,2,1,50000
﻿202005,4A,4,6,1,10000
﻿202005,4A,7,2,8,28000
﻿202005,4A,7,4,1,161000
﻿202005,4B,7,1,2,20000
﻿202005,4B,7,2,2,39000
﻿202005,4C,1,2,1,49000
﻿202005,4C,7,1,5,81000
﻿202005,4C,7,2,6,153000
﻿202005,4D,7,6,4,135000
﻿202005,4F,4,4,8,4000
﻿202005,4G,6,6,1,4000
﻿202005,4J,7,2,5,322000
﻿202005,4J,7,4,1,74000
﻿202005,4J,7,6,45,1860000
﻿202005,4K,1,1,1,20000
﻿202005,4K,2,1,2,45000
﻿202005,4M,4,4,1,1000
﻿202005,4P,7,2,6,520000
﻿202005,4R,2,6,1,17000
﻿202005,4R,3,1,4,12000
﻿202005,4R,7,2,4,300000
﻿202005,4S,4,4,12,12000
﻿202005,4S,7,1,1,55000
﻿202005,4S,7,2,16,526000
﻿202005,4V,1,6,1,2000
﻿202005,4V,7,6,5,127000
﻿202005,51,3,1,6,30000
﻿202005,51,3,2,3,15000
﻿202005,51,6,1,1,1010000
﻿202005,51,7,1,6,76000
﻿202005,51,7,2,32,1330000
﻿202005,56,1,1,10,792000
﻿202005,56,1,6,16,1290000
﻿202005,56,2,1,2,151000
﻿202005,56,2,6,7,617000
﻿202005,56,7,2,11,829000
﻿202005,57,6,6,1,3030000
﻿202005,57,7,1,9,289000
﻿202005,58,1,2,1,10000
﻿202005,58,6,1,1,379000
﻿202005,58,6,6,1,9000
﻿202005,5E,4,4,9,1000
﻿202005,5L,1,1,2,20000
﻿202005,5T,1,2,2,70000
﻿202005,62,6,2,1,4300000
﻿202005,63,4,4,11,10000
﻿202005,63,7,1,11,420000
﻿202005,65,7,2,5,155000
﻿202005,66,1,3,1,1000
﻿202005,66,6,1,1,400000
﻿202005,68,1,1,3,72000
﻿202005,6F,3,2,10,50000
﻿202005,6N,7,2,4,65000
﻿202005,74,6,1,1,1000000
﻿202005,74,7,2,6,592000
﻿202005,75,4,4,8,1000
﻿202005,75,7,2,17,612000
﻿202005,76,1,2,2,55000
﻿202005,76,7,1,4,158000
﻿202005,76,7,2,1,103000
﻿202005,77,6,1,1,707000
﻿202005,7A,7,2,5,104000
﻿202005,7A,7,6,31,648000
﻿202005,7E,6,6,1,1060000
﻿202005,83,2,2,2,62000
﻿202005,83,3,4,1,5000
﻿202005,92,1,6,1,3000
﻿202006,1,1,1,11,508000
﻿202006,1,1,2,30,922000
﻿202006,1,1,3,1,1000
﻿202006,1,1,6,2,170000
﻿202006,1,2,1,2,122000
﻿202006,1,2,2,8,10600000
﻿202006,1,2,5,1,100000
﻿202006,1,2,6,13,127000
﻿202006,1,3,1,4,18000
﻿202006,1,3,2,14,64000
﻿202006,1,3,4,3,12000
﻿202006,1,3,6,11,39000
﻿202006,1,4,4,293,569000
﻿202006,1,4,6,21,6000
﻿202006,1,6,1,57,13800000
﻿202006,1,6,2,2,514000
﻿202006,1,6,6,47,15500000
﻿202006,1,7,1,49,2070000
﻿202006,1,7,2,171,5880000
﻿202006,1,7,4,1,20000
﻿202006,1,7,6,1,10000
﻿202006,6,1,6,2,60000
﻿202006,6,2,1,1,3000
﻿202006,6,3,1,4,13000
﻿202006,6,3,2,7,17000
﻿202006,6,3,4,2,10000
﻿202006,6,3,6,2,7000
﻿202006,6,4,4,63,49000
﻿202006,6,6,1,2,414000
﻿202006,6,6,2,2,2230000
﻿202006,6,7,1,10,445000
﻿202006,6,7,2,97,4850000
﻿202006,6,7,4,8,441000
﻿202006,11,1,1,1,40000
﻿202006,11,1,2,2,55000
﻿202006,11,1,6,2,100000
﻿202006,11,3,2,9,45000
﻿202006,11,3,4,1,3000
﻿202006,11,4,4,12,10000
﻿202006,11,6,1,1,48000
﻿202006,11,7,1,4,43000
﻿202006,11,7,2,6,266000
﻿202006,11,7,4,4,78000
﻿202006,12,1,6,1,38000
﻿202006,12,4,4,1,1000
﻿202006,13,7,6,12,356000
﻿202006,14,3,1,12,55000
﻿202006,14,4,4,7,11000
﻿202006,14,7,2,46,884000
﻿202006,15,7,2,44,1840000
﻿202006,16,3,4,1,3000
﻿202006,18,1,2,5,58000
﻿202006,18,7,1,1,210000
﻿202006,18,7,6,30,639000
﻿202006,21,4,4,2,20000
﻿202006,29,1,6,1,5000
﻿202006,29,3,2,3,9000
﻿202006,29,7,2,4,148000
﻿202006,38,3,2,2,6000
﻿202006,38,6,1,2,1010000
﻿202006,38,7,1,4,50000
﻿202006,39,7,2,1,300000
﻿202006,3G,1,6,1,10000
﻿202006,3H,2,6,2,506000
﻿202006,3H,7,2,26,6610000
﻿202006,3T,1,4,3,6000
﻿202006,47,1,1,2,23000
﻿202006,47,1,2,1,3000
﻿202006,47,2,2,2,200000
﻿202006,47,2,4,4,527000
﻿202006,47,3,1,5,16000
﻿202006,47,3,2,16,37000
﻿202006,47,3,4,1,2000
﻿202006,47,3,6,1,1000
﻿202006,47,6,1,1,6000
﻿202006,47,7,2,52,1470000
﻿202006,47,7,4,3,19000
﻿202006,48,1,2,1,100000
﻿202006,48,7,2,2,132000
﻿202006,49,7,6,11,413000
﻿202006,4A,1,1,1,100000
﻿202006,4A,4,6,1,1000
﻿202006,4A,7,2,3,17000
﻿202006,4B,7,2,3,42000
﻿202006,4C,1,2,2,143000
﻿202006,4C,2,2,1,30000
﻿202006,4C,3,1,1,5000
﻿202006,4C,3,2,3,15000
﻿202006,4C,3,6,2,10000
﻿202006,4C,7,1,27,782000
﻿202006,4C,7,2,28,2380000
﻿202006,4D,2,6,3,39000
﻿202006,4D,6,1,1,172000
﻿202006,4D,7,6,14,320000
﻿202006,4E,4,4,2,2000
﻿202006,4F,1,6,2,103000
﻿202006,4F,7,1,1,2000
﻿202006,4G,4,4,1,1000
﻿202006,4G,6,6,1,10000
﻿202006,4J,6,6,1,51000
﻿202006,4J,7,2,38,1110000
﻿202006,4J,7,6,103,3330000
﻿202006,4K,1,1,2,50000
﻿202006,4K,2,1,3,59000
﻿202006,4K,4,4,15,15000
﻿202006,4L,3,6,2,10000
﻿202006,4P,7,2,6,734000
﻿202006,4Q,1,2,1,32000
﻿202006,4R,3,2,7,21000
﻿202006,4S,6,2,1,6000
﻿202006,4S,7,1,4,130000
﻿202006,4S,7,2,22,355000
﻿202006,4V,7,1,8,589000
﻿202006,4V,7,2,2,100000
﻿202006,4V,7,6,13,198000
﻿202006,4Y,7,4,1,15000
﻿202006,50,1,6,1,8000
﻿202006,51,3,2,11,52000
﻿202006,51,7,2,14,585000
﻿202006,56,1,6,17,888000
﻿202006,56,2,6,5,292000
﻿202006,56,3,1,19,95000
﻿202006,56,4,4,22,4000
﻿202006,56,6,1,1,3000
﻿202006,56,7,1,77,1280000
﻿202006,56,7,2,91,1650000
﻿202006,56,7,6,1,33000
﻿202006,57,1,1,1,80000
﻿202006,57,1,6,1,4000
﻿202006,57,6,6,1,992000
﻿202006,58,1,2,1,90000
﻿202006,58,1,6,1,6000
﻿202006,58,2,2,1,3000
﻿202006,59,1,1,1,70000
﻿202006,5T,1,2,2,65000
﻿202006,62,4,4,10,10000
﻿202006,62,6,1,2,10000
﻿202006,62,6,2,1,647000
﻿202006,62,7,1,4,163000
﻿202006,62,7,2,3,76000
﻿202006,62,7,4,1,99000
﻿202006,63,4,4,20,20000
﻿202006,63,4,6,1,1000
﻿202006,63,7,1,23,1150000
﻿202006,63,7,2,11,730000
﻿202006,63,7,4,1,14000
﻿202006,65,7,2,18,354000
﻿202006,6E,1,1,1,73000
﻿202006,6F,3,2,2,10000
﻿202006,6N,3,1,1,5000
﻿202006,6N,7,2,1,10000
﻿202006,74,1,2,1,12000
﻿202006,74,2,2,1,6000
﻿202006,74,6,1,1,1350000
﻿202006,74,7,2,1,3000
﻿202006,75,3,1,1,3000
﻿202006,75,7,2,20,650000
﻿202006,76,1,2,2,70000
﻿202006,76,2,1,1,585000
﻿202006,76,2,2,4,850000
﻿202006,76,7,2,5,301000
﻿202006,78,4,6,5,5000
﻿202006,7A,7,1,5,200000
﻿202006,7A,7,2,9,256000
﻿202006,7A,7,6,18,308000
﻿202006,7E,6,6,1,5000
﻿202006,83,1,2,1,96000
﻿202006,83,2,2,1,50000
﻿202007,1,1,2,30,768000
﻿202007,1,1,6,1,22000
﻿202007,1,2,1,1,15000
﻿202007,1,2,2,26,1090000
﻿202007,1,2,4,1,10000
﻿202007,1,2,5,6,157000
﻿202007,1,2,6,7,200000
﻿202007,1,3,1,3,11000
﻿202007,1,3,2,8,24000
﻿202007,1,3,4,1,5000
﻿202007,1,3,6,14,59000
﻿202007,1,4,4,194,423000
﻿202007,1,4,6,25,5000
﻿202007,1,6,1,26,34000000
﻿202007,1,6,4,4,1000
﻿202007,1,6,6,32,9320000
﻿202007,1,7,1,28,817000
﻿202007,1,7,2,232,8440000
﻿202007,1,7,4,2,135000
﻿202007,1,7,6,3,52000
﻿202007,6,3,1,4,11000
﻿202007,6,3,2,6,23000
﻿202007,6,3,4,5,25000
﻿202007,6,4,4,70,73000
﻿202007,6,6,2,2,28000
﻿202007,6,7,1,3,24000
﻿202007,6,7,2,68,2740000
﻿202007,11,3,2,1,30000
﻿202007,11,4,4,6,4000
﻿202007,11,6,1,3,60000
﻿202007,11,7,2,11,288000
﻿202007,12,1,6,1,31000
﻿202007,12,3,1,4,20000
﻿202007,13,7,1,1,5000
﻿202007,13,7,6,10,359000
﻿202007,14,2,6,1,250000
﻿202007,14,4,4,51,60000
﻿202007,14,7,2,21,518000
﻿202007,15,7,2,11,247000
﻿202007,16,1,1,2,255000
﻿202007,16,1,2,5,764000
﻿202007,17,4,4,5,1000
﻿202007,18,1,2,5,81000
﻿202007,18,7,1,2,59000
﻿202007,18,7,2,1,100000
﻿202007,18,7,4,1,94000
﻿202007,18,7,6,45,979000
﻿202007,29,3,1,2,10000
﻿202007,29,3,2,21,105000
﻿202007,2B,4,4,1,10000
﻿202007,31,4,4,15,15000
﻿202007,38,1,6,1,11000
﻿202007,38,4,4,1,1000
﻿202007,38,6,1,1,4000
﻿202007,38,7,1,9,113000
﻿202007,39,6,1,1,5000
﻿202007,3H,7,2,2,333000
﻿202007,3N,6,1,1,8000
﻿202007,3R,7,1,2,145000
﻿202007,43,4,6,1,1000
﻿202007,47,1,1,1,67000
﻿202007,47,1,2,3,100000
﻿202007,47,2,1,2,42000
﻿202007,47,2,2,1,50000
﻿202007,47,3,2,3,11000
﻿202007,47,3,6,2,7000
﻿202007,47,4,4,2,5000
﻿202007,47,6,2,1,7000
﻿202007,47,7,1,9,833000
﻿202007,47,7,2,24,560000
﻿202007,47,7,4,4,108000
﻿202007,4A,7,1,2,61000
﻿202007,4A,7,2,34,569000
﻿202007,4B,4,4,2,20000
﻿202007,4C,1,1,1,55000
﻿202007,4C,1,2,1,200000
﻿202007,4C,3,2,13,65000
﻿202007,4C,3,6,1,5000
﻿202007,4C,7,1,4,45000
﻿202007,4C,7,2,56,3010000
﻿202007,4D,7,6,6,226000
﻿202007,4G,1,6,1,20000
﻿202007,4J,2,2,1,23000
﻿202007,4J,7,2,21,752000
﻿202007,4J,7,6,63,2380000
﻿202007,4K,1,1,2,36000
﻿202007,4K,2,1,3,62000
﻿202007,4K,4,4,1,1000
﻿202007,4K,7,1,25,206000
﻿202007,4K,7,2,2,165000
﻿202007,4L,4,4,1,1000
﻿202007,4L,7,1,1,20000
﻿202007,4M,7,4,1,9000
﻿202007,4R,3,2,4,12000
﻿202007,4S,2,6,3,180000
﻿202007,4S,4,4,1,1000
﻿202007,4S,7,2,17,259000
﻿202007,4S,7,4,3,203000
﻿202007,4V,7,2,34,768000
﻿202007,4V,7,6,9,110000
﻿202007,4W,1,6,1,9000
﻿202007,4Y,2,6,1,100000
﻿202007,4Y,3,6,1,4000
﻿202007,4Y,7,4,1,20000
﻿202007,51,6,2,1,30000
﻿202007,51,7,1,22,458000
﻿202007,51,7,2,50,1250000
﻿202007,56,1,1,1,40000
﻿202007,56,1,2,5,299000
﻿202007,56,1,6,3,120000
﻿202007,56,2,2,2,46000
﻿202007,56,3,1,1,5000
﻿202007,56,3,2,4,20000
﻿202007,56,4,4,1,1000
﻿202007,56,7,1,6,149000
﻿202007,56,7,2,51,639000
﻿202007,56,7,6,5,44000
﻿202007,57,1,6,1,16000000
﻿202007,57,2,2,1,195000
﻿202007,57,3,6,1,1000
﻿202007,57,4,4,10,10000
﻿202007,57,7,4,1,61000
﻿202007,5E,4,4,6,1000
﻿202007,62,6,1,1,5000
﻿202007,62,7,2,1,11000
﻿202007,62,7,4,1,100000
﻿202007,63,7,2,55,1510000
﻿202007,65,2,4,1,5000
﻿202007,65,7,2,2,40000
﻿202007,74,1,1,1,25000
﻿202007,74,4,6,2,19000
﻿202007,74,6,1,1,10000
﻿202007,74,7,1,1,226000
﻿202007,74,7,2,1,23000
﻿202007,75,6,6,1,13000
﻿202007,75,7,2,3,230000
﻿202007,76,7,2,7,102000
﻿202007,7A,1,6,1,2000
﻿202007,7A,7,2,3,97000
﻿202007,7E,6,6,1,10000
﻿202007,7F,3,1,2,10000
﻿202007,7F,3,2,2,10000
﻿202007,8B,4,4,1,1000
﻿202008,1,1,2,18,537000
﻿202008,1,1,4,1,30000
﻿202008,1,1,6,2,92000
﻿202008,1,2,1,1,50000
﻿202008,1,2,2,4,287000
﻿202008,1,2,4,1,7000
﻿202008,1,2,5,4,139000
﻿202008,1,2,6,1,3000
﻿202008,1,3,1,15,60000
﻿202008,1,3,2,12,53000
﻿202008,1,3,4,1,3000
﻿202008,1,3,6,3,5000
﻿202008,1,4,4,151,90000
﻿202008,1,4,6,25,44000
﻿202008,1,6,1,43,1950000
﻿202008,1,6,2,4,16000
﻿202008,1,6,6,25,254000
﻿202008,1,7,1,44,3420000
﻿202008,1,7,2,251,11100000
﻿202008,1,7,4,8,998000
﻿202008,6,1,1,2,80000
﻿202008,6,1,2,5,23000
﻿202008,6,2,1,1,1000
﻿202008,6,2,2,3,3000
﻿202008,6,2,4,1,20000
﻿202008,6,2,6,1,1000
﻿202008,6,3,1,2,2000
﻿202008,6,3,2,6,19000
﻿202008,6,4,4,34,30000
﻿202008,6,6,1,2,19000
﻿202008,6,7,1,6,477000
﻿202008,6,7,2,187,5070000
﻿202008,6,7,4,3,299000
﻿202008,6,7,6,55,509000
﻿202008,11,2,6,2,80000
﻿202008,11,3,1,4,6000
﻿202008,11,3,2,8,21000
﻿202008,11,6,1,1,51000
﻿202008,11,7,2,17,328000
﻿202008,11,7,4,1,28000
﻿202008,12,3,2,4,20000
﻿202008,12,7,6,38,1090000
﻿202008,13,4,6,1,5000
﻿202008,13,6,1,1,58000
﻿202008,13,7,1,8,179000
﻿202008,13,7,6,10,259000
﻿202008,14,3,6,1,3000
﻿202008,14,7,2,16,463000
﻿202008,16,1,2,3,203000
﻿202008,18,1,2,3,31000
﻿202008,18,1,6,5,34000
﻿202008,18,7,2,5,308000
﻿202008,18,7,4,1,6000
﻿202008,18,7,6,38,848000
﻿202008,20,4,6,1,1000
﻿202008,22,1,6,1,20000
﻿202008,29,1,4,1,300000
﻿202008,29,1,6,1,10000
﻿202008,29,3,2,9,45000
﻿202008,29,6,6,1,8000
﻿202008,31,7,1,1,22000
﻿202008,38,1,2,1,10000
﻿202008,38,6,1,1,8000
﻿202008,38,6,6,1,5000
﻿202008,38,7,1,2,82000
﻿202008,38,7,2,3,136000
﻿202008,39,7,1,2,60000
﻿202008,3E,7,1,7,105000
﻿202008,3H,2,1,1,24000
﻿202008,3H,7,1,1,6000
﻿202008,3H,7,2,4,520000
﻿202008,47,1,1,9,224000
﻿202008,47,1,2,3,85000
﻿202008,47,2,1,2,63000
﻿202008,47,3,2,1,3000
﻿202008,47,4,4,5,3000
﻿202008,47,6,2,1,8000
﻿202008,47,7,1,17,210000
﻿202008,47,7,2,58,2110000
﻿202008,48,7,1,5,225000
﻿202008,4A,7,2,39,1000000
﻿202008,4B,7,4,1,25000
﻿202008,4C,1,2,4,165000
﻿202008,4C,3,2,8,40000
﻿202008,4C,3,6,1,5000
﻿202008,4C,7,2,14,664000
﻿202008,4D,3,1,2,6000
﻿202008,4F,7,2,2,13000
﻿202008,4G,1,6,1,2000
﻿202008,4G,6,6,1,4000
﻿202008,4J,7,2,5,265000
﻿202008,4J,7,6,32,1580000
﻿202008,4K,1,2,2,44000
﻿202008,4K,1,6,1,20000
﻿202008,4K,2,2,1,20000
﻿202008,4K,7,2,40,327000
﻿202008,4R,3,2,1,3000
﻿202008,4S,2,1,1,23000
﻿202008,4S,4,4,7,200000
﻿202008,4V,7,2,40,1570000
﻿202008,4V,7,6,3,10000
﻿202008,51,1,6,1,6000
﻿202008,51,7,1,5,465000
﻿202008,51,7,2,63,1350000
﻿202008,56,1,2,10,881000
﻿202008,56,2,2,1,50000
﻿202008,56,3,2,5,25000
﻿202008,56,7,1,7,315000
﻿202008,56,7,2,3,169000
﻿202008,56,7,6,11,124000
﻿202008,57,4,4,20,20000
﻿202008,57,4,6,1,1000
﻿202008,57,7,1,12,755000
﻿202008,58,1,6,3,9000
﻿202008,58,6,6,1,9000
﻿202008,58,7,1,6,122000
﻿202008,5E,4,4,15,2000
﻿202008,5L,4,4,3,2000
﻿202008,62,7,2,4,93000
﻿202008,63,7,2,19,670000
﻿202008,65,2,4,1,5000
﻿202008,65,7,1,7,355000
﻿202008,65,7,2,1,50000
﻿202008,66,3,1,2,2000
﻿202008,66,3,6,1,1000
﻿202008,66,6,1,1,400000
﻿202008,6N,7,2,1,20000
﻿202008,74,3,4,1,5000
﻿202008,74,7,2,2,140000
﻿202008,76,7,2,1,14000
﻿202008,76,7,4,1,127000
﻿202008,7A,7,2,1,20000
﻿202008,7F,3,2,1,5000
﻿202008,83,2,2,2,150000
﻿202009,1,1,1,1,40000
﻿202009,1,1,2,5,227000
﻿202009,1,1,6,2,15000
﻿202009,1,2,1,1,50000
﻿202009,1,2,2,7,669000
﻿202009,1,2,4,1,7000
﻿202009,1,2,5,4,182000
﻿202009,1,2,6,1,70000
﻿202009,1,3,1,9,43000
﻿202009,1,3,2,9,39000
﻿202009,1,3,4,1,2000
﻿202009,1,3,6,2,5000
﻿202009,1,4,4,91,115000
﻿202009,1,4,6,25,65000
﻿202009,1,6,1,47,6340000
﻿202009,1,6,2,1,7000
﻿202009,1,6,6,34,21300000
﻿202009,1,7,1,31,1590000
﻿202009,1,7,2,290,14100000
﻿202009,1,7,6,1,5000
﻿202009,6,1,1,1,5000
﻿202009,6,1,2,2,60000
﻿202009,6,1,6,2,21000
﻿202009,6,4,4,29,29000
﻿202009,6,4,6,1,13000
﻿202009,6,7,1,1,12000
﻿202009,6,7,2,24,883000
﻿202009,6,7,6,47,468000
﻿202009,11,3,2,5,11000
﻿202009,11,4,6,2,1000
﻿202009,11,6,1,1,48000
﻿202009,11,7,2,6,213000
